
 Lista de Imóveis da Caixa;;Data de geração:;19/05/2026;;;;;;;
 N° do imóvel;UF;Cidade;Bairro;Endereço;Preço;Valor de avaliação;Desconto;Financiamento;Descrição;Modalidade de venda;Link de acesso

 8444413893210 ;GO ;AGUAS LINDAS DE GOIAS ;JARDIM AMERICA II ;QUADRA 32 (RUA MINEIROS), N. S/N, Apto 201, RESIDENCIAL LEONARDO III ;53.903,58;122.000,00;55.82;Não;Apartamento, 0.00 de área total, 53.83 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444413893210
 8444429946318 ;GO ;AGUAS LINDAS DE GOIAS ;PARQUE DA BARRAGEM SETOR 08 ;QUADRA 34 - CONJUNTO B, N. SN, Apto 103, LT 18-A  RUA 08 ;60.560,36;137.000,00;55.80;Não;Apartamento, 0.00 de área total, 60.56 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444429946318
 8444419002210 ;GO ;AGUAS LINDAS DE GOIAS ;PARQUE DA BARRAGEM SETOR 04 ;RUA R02, N. SN, Apto 103, LT 39, QD 15, CJ B, ST 04 ;57.023,99;129.000,00;55.80;Não;Apartamento, 0.00 de área total, 39.94 de área privativa, 0.00 de área do terreno,  1 qto(s), a.serv, WC, cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444419002210
 8444426702353 ;GO ;AGUAS LINDAS DE GOIAS ;JARDIM PEROLA DA BARRAGEM I ;RUA 10, N. S/N, Apto 203, QD.18 LT.26 1º PAV ;57.333,87;129.701,00;55.80;Não;Apartamento, 0.00 de área total, 51.97 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444426702353
 8444405431440 ;GO ;AGUAS LINDAS DE GOIAS ;JARDIM DA BARRAGEM VI ;QUADRA 67, N. SN, LT 37A-3,  RUA 17 ;59.676,27;135.000,00;55.80;Não;Casa, 0.00 de área total, 56.17 de área privativa, 300.00 de área do terreno.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444405431440
 8444421490897 ;GO ;AGUAS LINDAS DE GOIAS ;PARQUE DA BARRAGEM SETOR 03 ;QUADRA 26 - CONJUNTO A, N. SN, Apto 201, LOTE 09-B  RUA 07 ;64.814,76;145.000,00;55.31;Não;Apartamento, 0.00 de área total, 54.63 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444421490897
 8444421713730 ;GO ;AGUAS LINDAS DE GOIAS ;PARQUE DA BARRAGEM SETOR 04 ;QUADRA 14, N. SN, Apto 102, LT 03 CJ A RUA 02 ;65.261,76;146.000,00;55.31;Não;Apartamento, 0.00 de área total, 62.83 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444421713730
 8444426496192 ;GO ;AGUAS LINDAS DE GOIAS ;JARDIM PEROLA DA BARRAGEM II ;QUADRA 52, N. SN, Apto 204, LT 21  RUA 03 ;69.284,75;155.000,00;55.31;Não;Apartamento, 0.00 de área total, 59.90 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444426496192
 8787704342107 ;GO ;AGUAS LINDAS DE GOIAS ;MANSOES POR DO SOL ;QUADRA B 5, N. SN, Apto 302, BL A  LT 04  RUA 08 ;64.367,76;144.000,00;55.31;Não;Apartamento, 0.00 de área total, 52.21 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787704342107
 8444423201469 ;GO ;AGUAS LINDAS DE GOIAS ;PARQUE DA BARRAGEM SETOR 11 ;RUA TRINTA E OITO, N. SN, Apto 201, BL D - LT 11 QD 85 CJTO A ST 11 ;59.446,56;133.000,00;55.31;Não;Apartamento, 0.00 de área total, 58.60 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444423201469
 8444416007245 ;GO ;AGUAS LINDAS DE GOIAS ;JARDIM SANTA LUCIA ;QUADRA 4, N. SN, Apto 202, BL A ;66.826,26;149.500,00;55.31;Não;Apartamento, 0.00 de área total, 52.97 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444416007245
 8444420579304 ;GO ;AGUAS LINDAS DE GOIAS ;JARDIM QUERENCIA ;RUA 17, N. SN, Apto 203, QD 22, LT 02 ;70.621,77;156.000,00;54.73;Não;Apartamento, 0.00 de área total, 60.04 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444420579304
 8444417337672 ;GO ;AGUAS LINDAS DE GOIAS ;JARDIM DA BARRAGEM III ;RUA 2, N. SN, Apto 101, TERREO, LT 37, QD 2A ;70.621,77;156.000,00;54.73;Não;Apartamento, 0.00 de área total, 58.06 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444417337672
 8787703011654 ;GO ;AGUAS LINDAS DE GOIAS ;JARDIM DA BARRAGEM VI ;QUADRA 72, N. SN, Apto 101, LT 06, QD 72 ;71.527,18;158.000,00;54.73;Não;Apartamento, 0.00 de área total, 63.73 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787703011654
 8444422685110 ;GO ;AGUAS LINDAS DE GOIAS ;JARDIM AMERICA II ;QUADRA 19, N. SN, Apto 101, TÉRREO, LT 22 ;73.564,35;162.500,00;54.73;Não;Apartamento, 0.00 de área total, 67.43 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444422685110
 8444425013937 ;GO ;AGUAS LINDAS DE GOIAS ;PARQUE DA BARRAGEM SETOR 09 ;RUA TOCANTINS, N. SN, Apto 203, BLOCO A LT 13 QD 51 CONJ B ;74.696,10;165.000,00;54.73;Não;Apartamento, 0.00 de área total, 71.57 de área privativa, 0.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444425013937
 8787711594388 ;GO ;AGUAS LINDAS DE GOIAS ;CHACARAS QUEDAS DO DESCOBERTO ;AVENIDA D, N. SN, Apto 102, BL A, QD 39, CH 834 ;81.486,66;180.000,00;54.73;Não;Apartamento, 0.00 de área total, 65.95 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787711594388
 8444430224010 ;GO ;AGUAS LINDAS DE GOIAS ;JARDIM QUERENCIA ;RUA QUINZE, N. SN, LT 01 QD 20 ;389.257,05;850.000,00;54.21;Sim;Casa, 0.00 de área total, 188.12 de área privativa, 180.00 de área do terreno,  3 qto(s), WC, 1 sala(s), 1 lavabo(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444430224010
 1444418579213 ;GO ;AGUAS LINDAS DE GOIAS ;PARQUE DA BARRAGEM SETOR 09 ;QUADRA LT 39 QD 102, N. SN, CONJ B, RUA TOCANTIS ;330.639,51;722.000,00;54.21;Não;Casa, 0.00 de área total, 270.65 de área privativa, 558.00 de área do terreno, 2 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444418579213
 8787707250823 ;GO ;AGUAS LINDAS DE GOIAS ;PARQUE DA BARRAGEM SETOR 16 ;QUADRA 126 CONJUNTO B, N. SN, Apto 4, BL B LT 13A-1 R. REINILDA BARREIRA ALV ;85.037,21;184.000,00;53.79;Não;Apartamento, 0.00 de área total, 80.96 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), 1 lavabo(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787707250823
 8444419131079 ;GO ;AGUAS LINDAS DE GOIAS ;RESIDENCIAL JARDIM PARAISO ;RUA DAS ORQUIDEAS, N. SN, Apto 203, LT 03 QD 07 ;51.393,49;111.000,00;53.70;Não;Apartamento, 0.00 de área total, 50.80 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444419131079
 8444423482700 ;GO ;AGUAS LINDAS DE GOIAS ;PARQUE DA BARRAGEM SETOR 10 ;RUA 8, N. SN, Apto 104, QD 106-A, CJ A, LT 19 ;59.317,56;128.000,00;53.66;Não;Apartamento, 0.00 de área total, 51.56 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444423482700
 8444414446314 ;GO ;AGUAS LINDAS DE GOIAS ;MANSOES AGUAS LINDAS ;RUA 2, N. SN, Apto 302, QD 04, LT 02-B ;56.209,38;121.000,00;53.55;Não;Apartamento, 0.00 de área total, 36.42 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444414446314
 8444408322463 ;GO ;AGUAS LINDAS DE GOIAS ;PARQUE DA BARRAGEM SETOR 12 ;QUADRA 76 CONJUNTO B, N. S/N, QD 76, LT 08, CS 06, RES SETOR 12 ;56.200,49;120.527,39;53.38;Não;Casa, 0.00 de área total, 63.21 de área privativa, 150.35 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444408322463
 8444423403347 ;GO ;AGUAS LINDAS DE GOIAS ;PARQUE DA BARRAGEM SETOR 12 ;QUADRA 76, N. SN, CS 23 LT 7 ;67.248,89;144.000,00;53.30;Não;Casa, 0.00 de área total, 68.28 de área privativa, 153.75 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 2 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444423403347
 8787711985794 ;GO ;AGUAS LINDAS DE GOIAS ;PARQUE DA BARRAGEM SETOR 05 ;AVENIDA 2, N. SN, Apto 201, BL B, LT 27B, QD 11, CJ A, SETOR 05 ;63.406,03;135.000,00;53.04;Não;Apartamento, 0.00 de área total, 44.77 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787711985794
 8444425854265 ;GO ;AGUAS LINDAS DE GOIAS ;JARDIM DOS PINHEIROS ;AVENIDA MINAS GERAIS, N. SN, Apto 102, LT 20, QD 15 ;61.527,34;131.000,00;53.04;Não;Apartamento, 0.00 de área total, 53.32 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444425854265
 8444416333851 ;GO ;AGUAS LINDAS DE GOIAS ;JARDIM DA BARRAGEM V ;AV GOIAS, N. S/N, Apto 201, QD 18, LT 03, RESIDENCIAL DANIELLA ;63.875,71;136.000,00;53.04;Não;Apartamento, 0.00 de área total, 69.37 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444416333851
 8444400197120 ;GO ;AGUAS LINDAS DE GOIAS ;JARDIM AMERICA I ;QUADRA 18, N. SN, LT 04 RUA 17 ;61.057,66;130.000,00;53.04;Não;Casa, 50.66 de área total, 50.66 de área privativa, 360.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444400197120
 8787703220091 ;GO ;AGUAS LINDAS DE GOIAS ;JARDIM AMERICA II ;AVENIDA CENTRAL, N. SN, Apto 101C, BL C, QD 59, LT 01 ;61.057,66;130.000,00;53.04;Não;Apartamento, 0.00 de área total, 45.72 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787703220091
 8444422569497 ;GO ;AGUAS LINDAS DE GOIAS ;PARQUE DA BARRAGEM SETOR 16 ;RUA PARANAIBA, N. S/N, Apto 101, QD 125 LT 9-66 CJ B MODULO B ;60.259,22;128.300,00;53.04;Não;Apartamento, 0.00 de área total, 58.64 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444422569497
 8444416622829 ;GO ;AGUAS LINDAS DE GOIAS ;JARDIM AMERICA II ;RUA IVOLANDIA, N. SN, Apto 103, QUADRA 26 ;73.595,97;156.000,00;52.83;Não;Apartamento, 0.00 de área total, 59.13 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444416622829
 8555527296972 ;GO ;AGUAS LINDAS DE GOIAS ;CHACARAS COIMBRA ;QUADRA C, N. SN, CS 07, CHACARA 15 ;62.140,18;131.302,75;52.68;Não;Casa, 0.00 de área total, 50.49 de área privativa, 185.77 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555527296972
 8444427028079 ;GO ;AGUAS LINDAS DE GOIAS ;PARQUE DA BARRAGEM SETOR 11 ;RUA 38 (TRINTA E OITO), N. SN, Apto 102, BLOCO H LOTE 11 QUADRA 85 ;63.416,68;134.000,00;52.68;Não;Apartamento, 0.00 de área total, 58.60 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444427028079
 8444412576598 ;GO ;AGUAS LINDAS DE GOIAS ;JARDIM SANTA LUCIA ;QUADRA 41, N. SN, Apto 201, LT 17, AV VICOSA, VG 03 ;64.695,00;136.701,11;52.68;Não;Apartamento, 0.00 de área total, 62.88 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444412576598
 8444426644930 ;GO ;AGUAS LINDAS DE GOIAS ;JARDIM PEROLA DA BARRAGEM I ;QUADRA 34, N. S/N, Apto 202, LOTE 03 ;64.013,17;135.000,00;52.59;Não;Apartamento, 0.00 de área total, 58.11 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444426644930
 8787713097225 ;GO ;AGUAS LINDAS DE GOIAS ;PARQUE DA BARRAGEM SETOR 12 ;RUA 11-A, N. SN, Apto 4, BL 19, LT 10, QD 79, CJ A ;71.715,30;151.000,00;52.51;Não;Apartamento, 0.00 de área total, 40.19 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787713097225
 8787714769731 ;GO ;AGUAS LINDAS DE GOIAS ;MANSOES OLINDA ;RUA 11, N. SN, Apto 104, LT 07, QD A33, TORRE 07 ;71.240,37;150.000,00;52.51;Não;Apartamento, 0.00 de área total, 46.22 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787714769731
 8444422478378 ;GO ;AGUAS LINDAS DE GOIAS ;PARQUE DA BARRAGEM SETOR 09 ;RUA AMAZONAS, N. SN, Apto 103, LT 09-A, QD 97 ;73.615,04;155.000,00;52.51;Não;Apartamento, 0.00 de área total, 53.22 de área privativa, 465.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444422478378
 8787703279762 ;GO ;AGUAS LINDAS DE GOIAS ;CHACARAS QUEDAS DO DESCOBERTO ;AVENIDA D, N. SN, Apto 301, BL A, QD 39, CH 834 ;71.572,82;150.700,00;52.51;Não;Apartamento, 0.00 de área total, 65.95 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787703279762
 8444428463380 ;GO ;AGUAS LINDAS DE GOIAS ;PARQUE DA BARRAGEM SETOR 05 ;QUADRA 10, N. 0, Apto 104, LT 15A CONJ A SETOR 05 RUA 01 ;53.381,68;112.000,00;52.34;Não;Apartamento, 0.00 de área total, 48.51 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444428463380
 8444429426349 ;GO ;AGUAS LINDAS DE GOIAS ;PARQUE DA BARRAGEM SETOR 12 ;QUADRA 76 CJ A, N. S/N, RUA BOA VISTA, LT 04-14, SETOR 12 ;57.384,39;120.000,00;52.18;Não;Casa, 0.00 de área total, 64.35 de área privativa, 200.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444429426349
 8444428528113 ;GO ;AGUAS LINDAS DE GOIAS ;PARQUE DA BARRAGEM SETOR 05 ;QUADRA 10 CJ A, N. SN, RUA 01, LT 15A, SETOR 05 ;59.297,21;124.000,00;52.18;Não;Casa, 0.00 de área total, 48.27 de área privativa, 54.99 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444428528113
 8444425635709 ;GO ;AGUAS LINDAS DE GOIAS ;CHACARAS COIMBRA ;QUADRA B, N. 0, Apto 101, LT 38 CH 10/14, MODULO C RUA ASSUNCAO ;57.018,08;119.233,99;52.18;Não;Apartamento, 0.00 de área total, 54.52 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444425635709
 8787706405874 ;GO ;AGUAS LINDAS DE GOIAS ;JARDIM AMERICA IV ;QUADRA QUADRA 49, N. SN, Apto 102, BL.A ;56.906,19;119.000,00;52.18;Não;Apartamento, 0.00 de área total, 47.16 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787706405874
 8444429388072 ;GO ;AGUAS LINDAS DE GOIAS ;RESIDENCIAL BOA VISTA ;QUADRA 14, N. S/N, Apto 102, LT 30 R P ;59.345,03;124.100,00;52.18;Não;Apartamento, 0.00 de área total, 55.02 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444429388072
 8444429533790 ;GO ;AGUAS LINDAS DE GOIAS ;RESIDENCIAL BOA VISTA ;QUADRA 14, N. SN, Apto 202, LT 33 RUA P ;57.574,47;120.397,48;52.18;Não;Apartamento, 0.00 de área total, 55.02 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444429533790
 8787703562642 ;GO ;AGUAS LINDAS DE GOIAS ;JARDIM DA BARRAGEM VI ;QUADRA 72, N. SN, Apto 102, LOTE 05 TERREO ;74.218,60;155.000,00;52.12;Não;Apartamento, 0.00 de área total, 63.73 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), sacada, cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787703562642
 8444419325469 ;GO ;AGUAS LINDAS DE GOIAS ;JARDIM SANTA LUCIA ;RUA ANGICO, N. SN, Apto 301, 2 PAV LT 03 QD 04 ;73.739,77;154.000,00;52.12;Não;Apartamento, 0.00 de área total, 64.85 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), sacada, cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444419325469
 8444426067534 ;GO ;AGUAS LINDAS DE GOIAS ;CHACARAS QUEDAS DO DESCOBERTO ;Q 51, N. SN, Apto 206, Avenida sem denominação, CH 1294B ;69.607,55;145.000,00;52.00;Não;Apartamento, 0.00 de área total, 48.51 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444426067534
 8444422844854 ;GO ;AGUAS LINDAS DE GOIAS ;PARQUE DA BARRAGEM SETOR 11 ;AVENIDA 1, N. SN, Apto 101, TERREO BL B LT 27 QD 98 CONJ A ;59.584,51;123.923,25;51.92;Não;Apartamento, 0.00 de área total, 48.45 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), sacada, cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444422844854
 8444419507940 ;GO ;AGUAS LINDAS DE GOIAS ;CHACARAS QUEDAS DO DESCOBERTO ;RUA 41, N. SN, Apto 102, QD 45 BL C ;56.736,51;118.000,00;51.92;Não;Apartamento, 0.00 de área total, 48.29 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444419507940
 8444424702437 ;GO ;AGUAS LINDAS DE GOIAS ;PARQUE DA BARRAGEM SETOR 03 ;QUADRA 25, N. SN, Apto 202, LT 15B CJ B SETOR 03 ;79.845,60;166.000,00;51.91;Não;Apartamento, 0.00 de área total, 60.76 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444424702437
 8444426717830 ;GO ;AGUAS LINDAS DE GOIAS ;PARQUE DA BARRAGEM SETOR 04 ;QUADRA 12 CONJUNTO A, N. SN, Apto 103, LOTE 07, QUADRA 12, CONJUNTO A, SETOR ;87.878,27;182.700,00;51.91;Não;Apartamento, 0.00 de área total, 57.71 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444426717830
 8444423944941 ;GO ;AGUAS LINDAS DE GOIAS ;CIDADE JARDIM ;QD 87, RUA 15, N. SN, Apto 101, LT 25 ;81.769,60;170.000,00;51.91;Não;Apartamento, 0.00 de área total, 57.35 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444423944941
 8444427129193 ;GO ;AGUAS LINDAS DE GOIAS ;JARDIM DA BARRAGEM III ;QUADRA 06, N. SN, Apto 101, LT 43 RUA 04 ;84.174,59;175.000,00;51.91;Não;Apartamento, 0.00 de área total, 62.16 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444427129193
 8444401626564 ;GO ;AGUAS LINDAS DE GOIAS ;MANSOES ODISSEIA ;QUADRA 24B, N. SN, LT 02A FRENTE COM AR-30 RUA B 03 ;79.845,60;166.000,00;51.91;Não;Casa, 0.00 de área total, 67.93 de área privativa, 200.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444401626564
 8787701507342 ;GO ;AGUAS LINDAS DE GOIAS ;MANSOES ODISSEIA ;RUA 13, N. SN, Apto 203, QD 26B, LT 07 ;75.035,63;156.000,00;51.91;Não;Apartamento, 0.00 de área total, 60.32 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787701507342
